Timestamp,User Count,Type,Name,Requests/s,Failures/s,50%,66%,75%,80%,90%,95%,98%,99%,99.9%,99.99%,100%,Total Request Count,Total Failure Count,Total Median Response Time,Total Average Response Time,Total Min Response Time,Total Max Response Time,Total Average Content Size
1789422696,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,6,0,1000,1083.0274754998754,944.3383449997782,1286.3642199990863,179.0
1789422697,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,6,0,1000,1083.0274754998754,944.3383449997782,1286.3642199990863,179.0
1789422698,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422699,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422700,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422701,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422702,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422703,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422704,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422705,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422706,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422707,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422708,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422709,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422710,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422711,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422712,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422713,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422714,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422715,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422716,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422717,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422718,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422719,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422720,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422721,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422722,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422723,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422724,1,,Aggregated,0.000000,0.000000,1000,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,7,0,1000,1040.9352445713012,788.3818589998555,1286.3642199990863,179.0
1789422725,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422726,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422727,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422728,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422729,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422730,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422731,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422732,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422733,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422734,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422735,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422736,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422737,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422738,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422739,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422740,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422741,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422742,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422743,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422744,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422745,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422746,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422747,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422748,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422749,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422750,1,,Aggregated,0.000000,0.000000,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,1300,8,0,1000,1055.1522997500342,788.3818589998555,1286.3642199990863,179.0
1789422751,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422752,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422753,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422754,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422755,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422756,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422757,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422758,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422759,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422760,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422761,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422762,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422763,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422764,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422765,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422766,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422767,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422768,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422769,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422770,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422771,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422772,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422773,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,9,0,1100,1061.5213652223854,788.3818589998555,1286.3642199990863,179.0
1789422774,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422775,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422776,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422777,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422778,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422779,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422780,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422781,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422782,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422783,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422784,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422785,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422786,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422787,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422788,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422789,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422790,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422791,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422792,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422793,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422794,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422795,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422796,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422797,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422798,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422799,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422800,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422801,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422802,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1300,1300,1300,1300,1300,1300,1300,10,0,1100,1069.2911400999947,788.3818589998555,1286.3642199990863,179.0
1789422803,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422804,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422805,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422806,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422807,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422808,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422809,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422810,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422811,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422812,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422813,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422814,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422815,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422816,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422817,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422818,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422819,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422820,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422821,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422822,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422823,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422824,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422825,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422826,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422827,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422828,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422829,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422830,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422831,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,11,0,1100,1067.9332146363859,788.3818589998555,1286.3642199990863,179.0
1789422832,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,12,0,1100,1071.3550544999937,788.3818589998555,1286.3642199990863,179.0
1789422833,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,12,0,1100,1071.3550544999937,788.3818589998555,1286.3642199990863,179.0
1789422834,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,12,0,1100,1071.3550544999937,788.3818589998555,1286.3642199990863,179.0
1789422835,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,12,0,1100,1071.3550544999937,788.3818589998555,1286.3642199990863,179.0
1789422836,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,12,0,1100,1071.3550544999937,788.3818589998555,1286.3642199990863,179.0
1789422837,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,12,0,1100,1071.3550544999937,788.3818589998555,1286.3642199990863,179.0
1789422838,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,12,0,1100,1071.3550544999937,788.3818589998555,1286.3642199990863,179.0
1789422839,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,12,0,1100,1071.3550544999937,788.3818589998555,1286.3642199990863,179.0
1789422840,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,12,0,1100,1071.3550544999937,788.3818589998555,1286.3642199990863,179.0
1789422841,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,12,0,1100,1071.3550544999937,788.3818589998555,1286.3642199990863,179.0
1789422842,1,,Aggregated,0.000000,0.000000,1100,1100,1200,1200,1200,1300,1300,1300,1300,1300,1300,12,0,1100,1071.3550544999937,788.3818589998555,1286.3642199990863,179.0
